artist,track_name,lyrics,letras_limpas,Silabas,Frequencia,Pontuacao Gramatical,diversidade lexical,diversidade tematica,Tamanho,Versos,Complexidade
procol-harum,178 - 178 - a-whiter-shade-of-pale," <p>We skipped the light fandango<br/>Turned cartwheels 'cross the floor<br/>I was feeling kinda seasick<br/>But the crowd called out for more<br/>The room was humming harder<br/>As the ceiling flew away<br/>When we called out for another drink<br/>The waiter brought a tray</p><p>And so it was that later<br/>As the miller told his tale<br/>That her face, at first just ghostly<br/>Turned a whiter shade of pale</p><p>She said: There is no reason<br/>And the truth is plain to see<br/>But I wandered through my playing cards<br/>And would not let her be<br/>One of sixteen vestal virgins<br/>Who were leaving for the coast<br/>And although my eyes were open<br/>They might have just as well've been closed</p><p>And so it was that later<br/>As the miller told his tale<br/>That her face, at first just ghostly<br/>Turned a whiter shade of pale</p><p>And so it was that later</p> ","We skipped the light fandango
Turned cartwheels 'cross the floor
I was feeling kinda seasick
But the crowd called out for more
The room was humming harder
As the ceiling flew away
When we called out for another drink
The waiter brought a tray
 And so it was that later
As the miller told his tale
That her face, at first just ghostly
Turned a whiter shade of pale
 She said: There is no reason
And the truth is plain to see
But I wandered through my playing cards
And would not let her be
One of sixteen vestal virgins
Who were leaving for the coast
And although my eyes were open
They might have just as well've been closed
 And so it was that later
As the miller told his tale
That her face, at first just ghostly
Turned a whiter shade of pale
 And so it was that later",0.0,0.5894039735099338,1.500000000000001,0.7179321050643921,0.3201141137409511,151,1.25,1
hozier,179 - 179 - the-mountain," <p>You know better, babe, you know better, babe<br/>Than to look at it, look at it like that<br/>You know better, babe, you know better, babe<br/>Than to talk to it, talk to it like that</p><p>Don't give it a hand, offer it a soul<br/>Honey, make this easy<br/>Leave it to the land, this is what it knows<br/>Honey, that's how it sleeps</p><p>Don't let it in with with no intention to keep it<br/>Jesus Christ, don't be kind to it<br/>Honey, don't feed it, it will come back</p><p>You know better, babe, you know better, babe<br/>Than to smile at me, smile at me like that<br/>You know better babe, you know better babe<br/>Than to hold me just, hold me just like that</p><p>I know who I am when I'm alone<br/>I'm something else when I see you<br/>You don't understand, you should never know<br/>How easy you are to need</p><p>Don't let me in with with no intention to keep me<br/>Jesus Christ, don't be kind to me<br/>Honey, don't feed me, I will come back</p><p>It can't be unlearned<br/>I've known the warmth of your doorways<br/>Through the cold, I'll find my way back to you</p><p>Oh, please, give me mercy no more<br/>That's a kindness you can't afford<br/>I warn you, baby, each night, as sure as you're born<br/>You'll hear me howling outside your door</p><p>Don't you hear me howling, babe?<br/>Don't you hear me howling, babe?<br/>Don't you hear me howling, babe?<br/>Don't you hear me howling?<br/>Don't you hear me howling?<br/>Don't you hear me howling, babe?</p> ","You know better, babe, you know better, babe
Than to look at it, look at it like that
You know better, babe, you know better, babe
Than to talk to it, talk to it like that
 Don't give it a hand, offer it a soul
Honey, make this easy
Leave it to the land, this is what it knows
Honey, that's how it sleeps
 Don't let it in with with no intention to keep it
Jesus Christ, don't be kind to it
Honey, don't feed it, it will come back
 You know better, babe, you know better, babe
Than to smile at me, smile at me like that
You know better babe, you know better babe
Than to hold me just, hold me just like that
 I know who I am when I'm alone
I'm something else when I see you
You don't understand, you should never know
How easy you are to need
 Don't let me in with with no intention to keep me
Jesus Christ, don't be kind to me
Honey, don't feed me, I will come back
 It can't be unlearned
I've known the warmth of your doorways
Through the cold, I'll find my way back to you
 Oh, please, give me mercy no more
That's a kindness you can't afford
I warn you, baby, each night, as sure as you're born
You'll hear me howling outside your door
 Don't you hear me howling, babe?
Don't you hear me howling, babe?
Don't you hear me howling, babe?
Don't you hear me howling?
Don't you hear me howling?
Don't you hear me howling, babe?",0.0,0.39473684210526316,3.0899999999999874,1.7874559164047241,0.32001714185733304,266,1.206896551724138,1
steppenwolf,180 - 180 - the-pusher," <p>You know I've smoked a lot of grass<br/>O' Lord, I've popped a lot of pills<br/>But I never touched nothin'<br/>That my spirit could kill<br/>You know, I've seen a lot of people walkin' 'round<br/>With tombstones in their eyes<br/>But the pusher don't care<br/>Ah, if you live or if you die</p><p>God damn, The Pusher<br/>God damn, I say The Pusher<br/>I said God damn, God damn The Pusher man</p><p>You know the dealer, the dealer is a man<br/>With the love grass in his hand<br/>Oh but the pusher is a monster<br/>Good God, he's not a natural man<br/>The dealer for a nickel<br/>Lord, will sell you lots of sweet dreams<br/>Ah, but the pusher ruin your body<br/>Lord, he'll leave your, he'll leave your mind to scream</p><p>God damn, The Pusher<br/>God damn, God damn the Pusher<br/>I said God damn, God, God damn The Pusher man</p><p>Well, now if I were the president of this land<br/>You know, I'd declare total war on The Pusher man<br/>I'd cut him if he stands, and I'd shoot him if he'd run<br/>Yes I'd kill him with my Bible and my razor and my gun</p><p>God damn The Pusher<br/>Gad damn The Pusher<br/>I said God damn, God damn The Pusher man</p> ","You know I've smoked a lot of grass
O' Lord, I've popped a lot of pills
But I never touched nothin'
That my spirit could kill
You know, I've seen a lot of people walkin' 'round
With tombstones in their eyes
But the pusher don't care
Ah, if you live or if you die
 God damn, The Pusher
God damn, I say The Pusher
I said God damn, God damn The Pusher man
 You know the dealer, the dealer is a man
With the love grass in his hand
Oh but the pusher is a monster
Good God, he's not a natural man
The dealer for a nickel
Lord, will sell you lots of sweet dreams
Ah, but the pusher ruin your body
Lord, he'll leave your, he'll leave your mind to scream
 God damn, The Pusher
God damn, God damn the Pusher
I said God damn, God, God damn The Pusher man
 Well, now if I were the president of this land
You know, I'd declare total war on The Pusher man
I'd cut him if he stands, and I'd shoot him if he'd run
Yes I'd kill him with my Bible and my razor and my gun
 God damn The Pusher
Gad damn The Pusher
I said God damn, God damn The Pusher man",0.0,0.46296296296296297,2.0200000000000014,1.0322238206863403,0.3200840119487378,216,1.0740740740740742,1
elton-john,181 - 181 - the-last-dance," <p>She slid down to the city limits<br/>Monkey time in fifteen minutes<br/>Bite your lip, get up, get up and dance.<br/>Don't let me down<br/>Please stick around<br/>Bite your lip, get up, get up and dance.</p><p>Strobe light on funky feet,<br/>Soul children in the disco heat.<br/>Top dog, top cat,<br/>Move that muscle and shake that fat.<br/>Bite your lip, get up, get up and dance.</p><p>Chicago, L.A.<br/>Everyplace, everyway<br/>Bite your lip, get up, get up and dance.</p><p>Illinois, Santa Fe,<br/>Do do do do do do do what I say<br/>Bite your lip, get up, get up and dance</p> ","She slid down to the city limits
Monkey time in fifteen minutes
Bite your lip, get up, get up and dance.
Don't let me down
Please stick around
Bite your lip, get up, get up and dance.
 Strobe light on funky feet,
Soul children in the disco heat.
Top dog, top cat,
Move that muscle and shake that fat.
Bite your lip, get up, get up and dance.
 Chicago, L.A.
Everyplace, everyway
Bite your lip, get up, get up and dance.
 Illinois, Santa Fe,
Do do do do do do do what I say
Bite your lip, get up, get up and dance",0.0,0.5339805825242718,1.390000000000001,1.5203443765640259,0.3200842460833497,103,1.2142857142857142,1
gotye,182 - 182 - somebody-that-i-used-to-know," <p>Now and then I think of when we were together<br/>Like when you said you felt so happy you could die<br/>I told myself that you were right for me<br/>But felt so lonely in your company<br/>But that was love and it's an ache I still remember</p><p>You can get addicted to a certain kind of sadness<br/>Like resignation to the end, always the end<br/>So when we found that we could not make sense<br/>Well, you said that we would still be friends<br/>But I'll admit that I was glad it was over</p><p>But you didn't have to cut me off<br/>Make out like it never happened and that we were nothing<br/>And I don't even need your love<br/>But you treat me like a stranger and that feels so rough</p><p>No, you didn't have to stoop so low<br/>Have your friends collect your records and then change your number<br/>I guess that I don't need that though<br/>Now you're just somebody that I used to know<br/>Now you're just somebody that I used to know<br/>Now you're just somebody that I used to know</p><p>Now and then I think of all the times you screwed me over<br/>But had me believing it was always something that I'd done<br/>But I don't wanna live that way<br/>Reading into every word you say<br/>You said that you could let it go<br/>And I wouldn't catch you hung up on somebody that you used to know</p><p>But you didn't have to cut me off<br/>Make out like it never happened and that we were nothing<br/>And I don't even need your love<br/>But you treat me like a stranger and that feels so rough</p><p>No, you didn't have to stoop so low<br/>Have your friends collect your records and then change your number<br/>I guess that I don't need that though<br/>Now you're just somebody that I used to know</p><p>Somebody (I used to know)<br/>Somebody (now you're just somebody that I used to know)<br/>Somebody (I used to know)<br/>Somebody (now you're just somebody that I used to know)</p><p>(I used to know)<br/>(That I used to know)<br/>(I used to know)<br/>Somebody</p> ","Now and then I think of when we were together
Like when you said you felt so happy you could die
I told myself that you were right for me
But felt so lonely in your company
But that was love and it's an ache I still remember
 You can get addicted to a certain kind of sadness
Like resignation to the end, always the end
So when we found that we could not make sense
Well, you said that we would still be friends
But I'll admit that I was glad it was over
 But you didn't have to cut me off
Make out like it never happened and that we were nothing
And I don't even need your love
But you treat me like a stranger and that feels so rough
 No, you didn't have to stoop so low
Have your friends collect your records and then change your number
I guess that I don't need that though
Now you're just somebody that I used to know
Now you're just somebody that I used to know
Now you're just somebody that I used to know
 Now and then I think of all the times you screwed me over
But had me believing it was always something that I'd done
But I don't wanna live that way
Reading into every word you say
You said that you could let it go
And I wouldn't catch you hung up on somebody that you used to know
 But you didn't have to cut me off
Make out like it never happened and that we were nothing
And I don't even need your love
But you treat me like a stranger and that feels so rough
 No, you didn't have to stoop so low
Have your friends collect your records and then change your number
I guess that I don't need that though
Now you're just somebody that I used to know
 Somebody (I used to know)
Somebody (now you're just somebody that I used to know)
Somebody (I used to know)
Somebody (now you're just somebody that I used to know)
 (I used to know)
(That I used to know)
(I used to know)
Somebody",0.0,0.3241758241758242,3.2499999999999827,1.4876292943954468,0.320020725325321,364,1.4482758620689655,1
leonard-cohen,183 - 183 - the-future," <p>Give me back my broken night<br/>My mirrored room, my secret life<br/>It's lonely here<br/>There's no one left to torture<br/>Give me absolute control<br/>Over every living soul<br/>And lie beside me, baby<br/>That's an order</p><p>Give me crack and anal sex<br/>Take the only tree that's left<br/>And stuff it up the hole<br/>In your culture<br/>Give me back the Berlin Wall<br/>Give me Stalin and St Paul<br/>I've seen the future, brother<br/>It is murder</p><p>Things are going to slide, slide in all directions<br/>Won't be nothing<br/>Nothing you can measure anymore<br/>The blizzard, the blizzard of the world<br/>Has crossed the threshold<br/>And it has overturned<br/>The order of the soul<br/>When they said repent repent<br/>I wonder what they meant<br/>When they said repent repent<br/>I wonder what they meant<br/>When they said repent repent<br/>I wonder what they meant</p><p>You don't know me from the wind<br/>You never will, you never did<br/>I'm the little jew<br/>Who wrote the bible<br/>I've seen the nations rise and fall<br/>I've heard their stories, heard them all<br/>But love's the only engine of survival<br/>Your servant here, he has been told<br/>To say it clear, to say it cold<br/>It's over, it ain't going<br/>Any further<br/>And now the wheels of heaven stop<br/>You feel the devil's riding crop<br/>Get ready for the future<br/>It is murder</p><p>Things are going to slide</p><p>There'll be the breaking of the ancient<br/>Western code<br/>Your private life will suddenly explode<br/>There'll be phantoms<br/>There'll be fires on the road<br/>And the white man dancing<br/>You'll see a woman<br/>Hanging upside down<br/>Her features covered by her fallen gown<br/>And all the lousy little poets<br/>Coming round<br/>Tryin' to sound like Charlie Manson<br/>And the white man dancin'</p><p>Give me back the Berlin Wall<br/>Give me Stalin and St Paul<br/>Give me Christ<br/>Or give me Hiroshima<br/>Destroy another fetus now<br/>We don't like children anyhow<br/>I've seen the future, baby<br/>It is murder</p><p>Things are going to slide</p><p>When they said repent repent</p> ","Give me back my broken night
My mirrored room, my secret life
It's lonely here
There's no one left to torture
Give me absolute control
Over every living soul
And lie beside me, baby
That's an order
 Give me crack and anal sex
Take the only tree that's left
And stuff it up the hole
In your culture
Give me back the Berlin Wall
Give me Stalin and St Paul
I've seen the future, brother
It is murder
 Things are going to slide, slide in all directions
Won't be nothing
Nothing you can measure anymore
The blizzard, the blizzard of the world
Has crossed the threshold
And it has overturned
The order of the soul
When they said repent repent
I wonder what they meant
When they said repent repent
I wonder what they meant
When they said repent repent
I wonder what they meant
 You don't know me from the wind
You never will, you never did
I'm the little jew
Who wrote the bible
I've seen the nations rise and fall
I've heard their stories, heard them all
But love's the only engine of survival
Your servant here, he has been told
To say it clear, to say it cold
It's over, it ain't going
Any further
And now the wheels of heaven stop
You feel the devil's riding crop
Get ready for the future
It is murder
 Things are going to slide
 There'll be the breaking of the ancient
Western code
Your private life will suddenly explode
There'll be phantoms
There'll be fires on the road
And the white man dancing
You'll see a woman
Hanging upside down
Her features covered by her fallen gown
And all the lousy little poets
Coming round
Tryin' to sound like Charlie Manson
And the white man dancin'
 Give me back the Berlin Wall
Give me Stalin and St Paul
Give me Christ
Or give me Hiroshima
Destroy another fetus now
We don't like children anyhow
I've seen the future, baby
It is murder
 Things are going to slide
 When they said repent repent",1.0,0.5364431486880467,3.879999999999985,1.1741002798080444,0.3201526077734213,343,1.1724137931034482,1
brandy-and-monica,184 - 184 - the-boy-is-mine," <p>*chorus*</p><p>Who would ever thought a guy<br/>Would want a girl like me<br/>Who would ever thought that i would fall so easily<br/>Who would ever thought that we will finally come to<br/>be i guess they just don't know,how much you mean<br/>to me.<br/>Who would ever tought that they would have some<br/>words to say well go on anyway it's allright it's okey<br/>Take what ever comes our way together we will stay<br/>I got three words to say<br/>Never say never</p><p>*verse 1*</p><p>I can't belive they stopped our happiness<br/>By tryin' to pull us down with such a mess<br/>Why can't they let us live just like the rest<br/>And keep us out from all these crazy madness<br/>Now when they talk i think it's just a shame<br/>That all they do is sit and think my name<br/>When all that i do is mainly<br/>Sit and think about my baby and me</p><p>Maby they can't belive that you and me are together<br/>That's why they should have never<br/>Never say never<br/>There were times when we thought that you and me<br/>could never be together<br/>Thats why we should have never<br/>Never say never say never</p><p>*chorus*</p><p>Now there's a lot of talkin' goin' 'round<br/>About the way you and me gettin' down<br/>What are they jealous are they hatin' me<br/>I guess they all have their own PhD's<br/>I wish that they just stop sweatin' me<br/>Stop try-na get the best of me<br/>No matter what they say baby<br/>Gotta move on cuz' we're gonna be happy</p><p>We didn't let the thoughts that we had<br/>We didn't let the words that they said<br/>Keep us from the love we now have<br/>Never say never<br/>Simply for me to see when<br/>Never would been never fallin'<br/>Now that we are together<br/>Never say never</p><p>[never say never say never say never 8X]</p> ","*chorus*
 Who would ever thought a guy
Would want a girl like me
Who would ever thought that i would fall so easily
Who would ever thought that we will finally come to
be i guess they just don't know,how much you mean
to me.
Who would ever tought that they would have some
words to say well go on anyway it's allright it's okey
Take what ever comes our way together we will stay
I got three words to say
Never say never
 *verse 1*
 I can't belive they stopped our happiness
By tryin' to pull us down with such a mess
Why can't they let us live just like the rest
And keep us out from all these crazy madness
Now when they talk i think it's just a shame
That all they do is sit and think my name
When all that i do is mainly
Sit and think about my baby and me
 Maby they can't belive that you and me are together
That's why they should have never
Never say never
There were times when we thought that you and me
could never be together
Thats why we should have never
Never say never say never
 *chorus*
 Now there's a lot of talkin' goin' 'round
About the way you and me gettin' down
What are they jealous are they hatin' me
I guess they all have their own PhD's
I wish that they just stop sweatin' me
Stop try-na get the best of me
No matter what they say baby
Gotta move on cuz' we're gonna be happy
 We didn't let the thoughts that we had
We didn't let the words that they said
Keep us from the love we now have
Never say never
Simply for me to see when
Never would been never fallin'
Now that we are together
Never say never
 [never say never say never say never 8X]",0.0,0.4416403785488959,3.479999999999983,1.5228990316390991,0.32008804888372844,317,1.0952380952380953,1
the-winter,185 - 185 - the-winter," <p>É carnaval<br/>Quero mais curtição<br/>É carnaval<br/>Esqueci do patrão<br/>É carnaval, é carnaval</p><p>É carnaval<br/>Quero mais energia<br/>Pegou geral<br/>Coração na folia<br/>É carnaval, é carnaval</p><p>Quando sinto a alegria<br/>Que invade fevereiro<br/>Agradeço todo dia<br/>Ser nascido Brasileiro</p><p>Quando sinto a emoção<br/>Que está no carnaval<br/>Eu celebro a boa sorte<br/>De viver nessa nação</p><p>Faço gol, faço batuque<br/>O meu look é o abadá<br/>Sou o canto a Bahia<br/>Que chegou para bombar</p><p>Sou o povo do ylê<br/>O meu look é o abadá<br/>Sou o canto da Bahia<br/>Que chegou para ficar</p><p>É carnaval<br/>Quero mais curtição<br/>É carnaval<br/>Esqueci do patrão<br/>É carnaval, é carnaval</p><p>É carnaval<br/>Quero mais energia<br/>Pegou geral<br/>Coração na folia<br/>É carnaval, é carnaval</p> ","É carnaval
Quero mais curtição
É carnaval
Esqueci do patrão
É carnaval, é carnaval
 É carnaval
Quero mais energia
Pegou geral
Coração na folia
É carnaval, é carnaval
 Quando sinto a alegria
Que invade fevereiro
Agradeço todo dia
Ser nascido Brasileiro
 Quando sinto a emoção
Que está no carnaval
Eu celebro a boa sorte
De viver nessa nação
 Faço gol, faço batuque
O meu look é o abadá
Sou o canto a Bahia
Que chegou para bombar
 Sou o povo do ylê
O meu look é o abadá
Sou o canto da Bahia
Que chegou para ficar
 É carnaval
Quero mais curtição
É carnaval
Esqueci do patrão
É carnaval, é carnaval
 É carnaval
Quero mais energia
Pegou geral
Coração na folia
É carnaval, é carnaval",2.0,0.448,2.330000000000001,0.36564555764198303,0.3199686895652757,125,1.6363636363636365,1
michael-buble,186 - 186 - feeling-good," <p>Birds flying high, you know how I feel<br/>Sun in the sky, you know how I feel<br/>Breeze driftin' on by, you know how I feel</p><p>It's a new dawn<br/>It's a new day<br/>It's a new life for me<br/>And I'm feeling good<br/>I'm feeling good</p><p>Fish in the sea, you know how I feel<br/>River running free, you know how I feel<br/>Blossom on the tree, you know how I feel</p><p>It's a new dawn<br/>It's a new day<br/>It's a new life for me<br/>And I'm feeling good</p><p>Dragonfly out in the Sun<br/>You know what I mean, don't you know?<br/>Butterflies all havin' fun, you know what I mean<br/>Sleep in peace when day is done, that's what I mean<br/>And this old world is a new world<br/>And a bold world for me<br/>Oh, for me</p><p>Stars when you shine, you know how I feel<br/>Scent of the pine, you know how I feel<br/>Oh, freedom is mine!<br/>And I know how I feel</p><p>It's a new dawn<br/>It's a new day<br/>It's a new life<br/>It's a new dawn<br/>It's a new day<br/>It's a new life</p><p>It's a new dawn<br/>It's a new day<br/>It's a new life<br/>It's a new life for me<br/>And I'm feeling good</p><p>I'm feeling good<br/>I feel so good<br/>I feel so good</p> ","Birds flying high, you know how I feel
Sun in the sky, you know how I feel
Breeze driftin' on by, you know how I feel
 It's a new dawn
It's a new day
It's a new life for me
And I'm feeling good
I'm feeling good
 Fish in the sea, you know how I feel
River running free, you know how I feel
Blossom on the tree, you know how I feel
 It's a new dawn
It's a new day
It's a new life for me
And I'm feeling good
 Dragonfly out in the Sun
You know what I mean, don't you know?
Butterflies all havin' fun, you know what I mean
Sleep in peace when day is done, that's what I mean
And this old world is a new world
And a bold world for me
Oh, for me
 Stars when you shine, you know how I feel
Scent of the pine, you know how I feel
Oh, freedom is mine!
And I know how I feel
 It's a new dawn
It's a new day
It's a new life
It's a new dawn
It's a new day
It's a new life
 It's a new dawn
It's a new day
It's a new life
It's a new life for me
And I'm feeling good
 I'm feeling good
I feel so good
I feel so good",0.0,0.28761061946902655,2.6899999999999937,1.7764700651168823,0.3199466480250739,226,1.6666666666666667,1
van-morrison,187 - 187 - the-philosophers-stone," <p>Out on the highways and the by-ways all alone<br/>I'm still searching for, searching for my home<br/>Up in the morning, up in the morning out on the road<br/>And my head is aching and my hands are cold<br/>And I'm looking for the silver lining, silver lining in the clouds<br/>And I'm searching for and<br/>I'm searching for the philosopher's stone</p><p>And it's a hard road, Its a hard road daddy-o<br/>When my job is turning lead into gold<br/>He was born in the back street, born in the back street Jelly Roll<br/>I'm on the road again and I'm searching for<br/>The philosopher's stone<br/>Can you hear that engine<br/>Woe can you hear that engine drone<br/>Well I'm on the road again and I'm searching for<br/>Searching for the philosopher's stone</p><p>Up in the morning, up in the morning<br/>When the streets are white with snow<br/>It's a hard road, it's a hard road daddy-o<br/>Up in the morning, up in the morning<br/>Out on the job<br/>Well you've got me searching for<br/>Searching for, the philosopher's stone<br/>Even my best friends, even my best friends they don't know<br/>That my job is turning lead into gold<br/>When you hear that engine, when you hear that engine drone<br/>I'm on the road again and I'm searching for the philosopher's stone</p><p>It's a hard road even my best friends they don't know<br/>And I'm searching for, searching for the philosopher's stone</p> ","Out on the highways and the by-ways all alone
I'm still searching for, searching for my home
Up in the morning, up in the morning out on the road
And my head is aching and my hands are cold
And I'm looking for the silver lining, silver lining in the clouds
And I'm searching for and
I'm searching for the philosopher's stone
 And it's a hard road, Its a hard road daddy-o
When my job is turning lead into gold
He was born in the back street, born in the back street Jelly Roll
I'm on the road again and I'm searching for
The philosopher's stone
Can you hear that engine
Woe can you hear that engine drone
Well I'm on the road again and I'm searching for
Searching for the philosopher's stone
 Up in the morning, up in the morning
When the streets are white with snow
It's a hard road, it's a hard road daddy-o
Up in the morning, up in the morning
Out on the job
Well you've got me searching for
Searching for, the philosopher's stone
Even my best friends, even my best friends they don't know
That my job is turning lead into gold
When you hear that engine, when you hear that engine drone
I'm on the road again and I'm searching for the philosopher's stone
 It's a hard road even my best friends they don't know
And I'm searching for, searching for the philosopher's stone",0.0,0.3181818181818182,2.1199999999999997,0.6998757123947144,0.3200805201350937,242,1.0357142857142858,1
paul-simon,188 - 188 - i-am-a-rock," <p>A winter's day<br/>In a deep and dark December<br/>I am alone<br/>Gazing from my window<br/>To the streets below<br/>On a freshly fallen, silent shroud of snow</p><p>I am a rock<br/>I am an island</p><p>I've built walls<br/>A fortress, steep and mighty<br/>That none may penetrate<br/>I have no need of friendship<br/>Friendship causes pain<br/>It's laughter and it's loving I disdain</p><p>I am a rock<br/>I am an island</p><p>Don't talk of love<br/>Well, I've heard the word before<br/>It's sleeping in my memory<br/>And I won't disturb the slumber<br/>Of feelings that have died<br/>If I never loved, I never would have cried<br/>I am a rock<br/>I am an island</p><p>I have my books<br/>And my poetry to protect me<br/>I am shielded in my armor<br/>Hiding in my room<br/>Safe within my womb<br/>I touch no one and no one touches me</p><p>I am a rock<br/>I am an island</p><p>And a rock can feel no pain<br/>And an island never cries</p> ","A winter's day
In a deep and dark December
I am alone
Gazing from my window
To the streets below
On a freshly fallen, silent shroud of snow
 I am a rock
I am an island
 I've built walls
A fortress, steep and mighty
That none may penetrate
I have no need of friendship
Friendship causes pain
It's laughter and it's loving I disdain
 I am a rock
I am an island
 Don't talk of love
Well, I've heard the word before
It's sleeping in my memory
And I won't disturb the slumber
Of feelings that have died
If I never loved, I never would have cried
I am a rock
I am an island
 I have my books
And my poetry to protect me
I am shielded in my armor
Hiding in my room
Safe within my womb
I touch no one and no one touches me
 I am a rock
I am an island
 And a rock can feel no pain
And an island never cries",0.0,0.5059523809523809,2.1200000000000006,1.0537689924240112,0.3200858600615085,168,1.2142857142857142,1
aaron-copland,189 - 189 - fanfare-for-the-common-man," <p>Ching-a-ring-a ring ching ching,<br/>Ho a ding-a-ding kum larkee,<br/>Ching-a-ring-a ring ching ching,<br/>Ho a ding kum larkee.</p><p>Brothers gather round,<br/>Listen to this story,<br/>'Bout the promised land,<br/>An' the promised glory.</p><p>You don't need to fear,<br/>If you have no money,<br/>You don't need none there,<br/>To buy you milk and honey.</p><p>There you'll ride in style,<br/>Coach with four white horses,<br/>There the evenin' meal,<br/>Has one two three four courses.<br/>Ching-a-ring-a ring ching ching,<br/>Ho a ding-a-ding kum larkee,<br/>Ching-a-ring-a ring ching ching,<br/>Ho a ding kum larkee.<br/>Nights we all will dance</p><p>To the harp and fiddle,<br/>Waltz and jig and prance,<br/>""And Cast off down the middle!""</p><p>When the mornin' come,<br/>All in grand and splendour,<br/>Stand out in the sun,<br/>And hear the holy thunder!</p><p>Brothers hear me out,<br/>The promised land's a-comin'<br/>Dance and sing and shout,<br/>I hear them harps a strummin'.</p><p>Ching-a-ring-a ching<br/>Ching ching, ching a ring ching<br/>Ching-a-ring-a ching ching,<br/>Ching-a-ring-a ching ching,<br/>Ching-a-ring-a,<br/>Ching-a-ring-a,<br/>Ching-a-ring-a,<br/>Ring, ching ching ching CHAW!</p> ","Ching-a-ring-a ring ching ching,
Ho a ding-a-ding kum larkee,
Ching-a-ring-a ring ching ching,
Ho a ding kum larkee.
 Brothers gather round,
Listen to this story,
'Bout the promised land,
An' the promised glory.
 You don't need to fear,
If you have no money,
You don't need none there,
To buy you milk and honey.
 There you'll ride in style,
Coach with four white horses,
There the evenin' meal,
Has one two three four courses.
Ching-a-ring-a ring ching ching,
Ho a ding-a-ding kum larkee,
Ching-a-ring-a ring ching ching,
Ho a ding kum larkee.
Nights we all will dance
 To the harp and fiddle,
Waltz and jig and prance,
""And Cast off down the middle!""
 When the mornin' come,
All in grand and splendour,
Stand out in the sun,
And hear the holy thunder!
 Brothers hear me out,
The promised land's a-comin'
Dance and sing and shout,
I hear them harps a strummin'.
 Ching-a-ring-a ching
Ching ching, ching a ring ching
Ching-a-ring-a ching ching,
Ching-a-ring-a ching ching,
Ching-a-ring-a,
Ching-a-ring-a,
Ching-a-ring-a,
Ring, ching ching ching CHAW!",0.0,0.5433526011560693,2.369999999999998,0.4149188697338104,0.31991461529377807,173,1.25,1
the-alexander-brothers,190 - 190 - dreams-are-my-reality, <p>The northern lights of auld aberdeen<br/>Mean hame sweet hame to me<br/>The northern lights o aberdeen are whaur i long tae see<br/>I've been a wanderer all of my life<br/>And many a sicht i've seen<br/>God speed the day<br/>When i'm on my way<br/>To my hame in aberdeen</p><p>When i was a lad<br/>A tiny wee lad<br/>My mother said tae me<br/>Come see the northern lights my boy<br/>They're bright as they might be</p><p>She called them the heavenly dancers<br/>Pretty dancers in the sky<br/>I'll never forget<br/>That wonderful sicht<br/>They made the heavens bright</p><p>Chorus</p><p>I've wandered in many far off lands<br/>And travelled many a mile<br/>I've made missed the folks<br/>I've cherised mos<br/>The joy of a friendly smile<br/>It warms up the heart o the wanderer<br/>The clasp of a welcoming hand<br/>To greet me when i return hame to my native land;</p><p>Chorus</p><p>When i was a lad<br/>A bonny wee lad<br/>My faither said to me<br/>Come and see the dandy dons<br/>At old pittodrie</p><p>Chorus</p> ,"The northern lights of auld aberdeen
Mean hame sweet hame to me
The northern lights o aberdeen are whaur i long tae see
I've been a wanderer all of my life
And many a sicht i've seen
God speed the day
When i'm on my way
To my hame in aberdeen
 When i was a lad
A tiny wee lad
My mother said tae me
Come see the northern lights my boy
They're bright as they might be
 She called them the heavenly dancers
Pretty dancers in the sky
I'll never forget
That wonderful sicht
They made the heavens bright
 Chorus
 I've wandered in many far off lands
And travelled many a mile
I've made missed the folks
I've cherised mos
The joy of a friendly smile
It warms up the heart o the wanderer
The clasp of a welcoming hand
To greet me when i return hame to my native land;
 Chorus
 When i was a lad
A bonny wee lad
My faither said to me
Come and see the dandy dons
At old pittodrie
 Chorus",0.0,0.5480225988700564,2.170000000000001,1.000259518623352,0.3202220057387994,177,1.096774193548387,1
